,ORIGIN,DESTINATION,Lane,Corresponding CPT,Scheduled Truck Arrival - 1 date,Scheduled Truck Arrival - 1 time,Pull time 1,Scheduled Truck Arrival - 2 date,Scheduled Truck Arrival - 2 time,LoadingTime,Equipment Type,Carrier,Canceled Load,Business Types,CPT Date,Origin_band,Destination_band,Origin_Start,Origin_End,Destination_Start,Destination_End,Day,Day1,minutes
59,DXN1,EMA1,DXN1->EMA1,3/21/2024 23:59,3/21/2024,6:00,7:30,3/21/2024,11:39,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,0:00-8:00,,0:00,8:00,,,2024-03-21,Thu,360
60,DXN1,EMA1,DXN1->EMA1,3/22/2024 23:59,3/22/2024,5:00,6:30,3/22/2024,10:39,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,0:00-8:00,,0:00,8:00,,,2024-03-22,Fri,300
61,DXN1,EMA1,DXN1->EMA1,3/22/2024 23:59,3/22/2024,6:00,7:30,3/22/2024,11:39,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,0:00-8:00,,0:00,8:00,,,2024-03-22,Fri,360
62,DXN1,EMA1,DXN1->EMA1,3/23/2024 23:59,3/23/2024,5:00,6:30,3/23/2024,10:39,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,0:00-8:00,,0:00,8:00,,,2024-03-23,Sat,300
63,DXN1,EMA1,DXN1->EMA1,3/23/2024 23:59,3/23/2024,6:00,7:30,3/23/2024,11:39,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,0:00-8:00,,0:00,8:00,,,2024-03-23,Sat,360
64,DXN1,EMA1,DXN1->EMA1,3/24/2024 23:59,3/24/2024,5:00,6:30,3/24/2024,10:39,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,0:00-8:00,,0:00,8:00,,,2024-03-24,Sun,300
65,DXN1,EMA1,DXN1->EMA1,3/24/2024 23:59,3/24/2024,6:00,7:30,3/24/2024,11:39,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,0:00-8:00,,0:00,8:00,,,2024-03-24,Sun,360
66,DST1,BHX8,DST1->BHX8,3/18/2024 23:59,3/18/2024,19:00,20:30,3/18/2024,22:42,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,,,,,,,2024-03-18,Mon,1140
67,DPE2,LTN1,DPE2->LTN1,3/18/2024 23:59,3/18/2024,4:00,5:30,3/18/2024,7:13,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,0:00-9:00,0:00-4:00,0:00,9:00,0:00,4:00,2024-03-18,Mon,240
68,DME4,LCY3,DME4->LCY3,3/22/2024 23:59,3/22/2024,20:00,21:30,3/22/2024,22:04,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,13:00-23:59,,13:00,23:59,,,2024-03-22,Fri,1200
69,DME4,LCY3,DME4->LCY3,3/23/2024 23:59,3/22/2024,22:30,0:00,3/23/2024,0:34,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,13:00-23:59,,13:00,23:59,,,2024-03-22,Fri,1350
70,DME4,LCY3,DME4->LCY3,3/23/2024 23:59,3/22/2024,23:00,0:30,3/23/2024,1:04,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,13:00-23:59,,13:00,23:59,,,2024-03-22,Fri,1380
71,DME4,LCY3,DME4->LCY3,3/23/2024 23:59,3/22/2024,23:30,1:00,3/23/2024,1:34,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,13:00-23:59,,13:00,23:59,,,2024-03-22,Fri,1410
72,DRM5,STN9,DRM5->STN9,3/18/2024 23:59,3/18/2024,11:00,12:30,3/18/2024,15:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,11:00-14:00,,11:00,14:00,,,2024-03-18,Mon,660
73,DRM5,STN9,DRM5->STN9,3/18/2024 23:59,3/18/2024,12:00,13:30,3/18/2024,16:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,11:00-14:00,,11:00,14:00,,,2024-03-18,Mon,720
74,DRM5,STN9,DRM5->STN9,3/19/2024 23:59,3/19/2024,11:00,12:30,3/19/2024,15:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,11:00-14:00,,11:00,14:00,,,2024-03-19,Tue,660
75,DRM5,STN9,DRM5->STN9,3/19/2024 23:59,3/19/2024,11:30,13:00,3/19/2024,15:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,11:00-14:00,,11:00,14:00,,,2024-03-19,Tue,690
76,DRM5,STN9,DRM5->STN9,3/19/2024 23:59,3/19/2024,12:00,13:30,3/19/2024,16:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,11:00-14:00,,11:00,14:00,,,2024-03-19,Tue,720
77,DRM5,STN9,DRM5->STN9,3/20/2024 23:59,3/20/2024,11:00,12:30,3/20/2024,15:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,11:00-14:00,,11:00,14:00,,,2024-03-20,Wed,660
78,DRM5,STN9,DRM5->STN9,3/20/2024 23:59,3/20/2024,12:00,13:30,3/20/2024,16:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,11:00-14:00,,11:00,14:00,,,2024-03-20,Wed,720
79,DRM5,STN9,DRM5->STN9,3/21/2024 23:59,3/21/2024,11:00,12:30,3/21/2024,15:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,11:00-14:00,,11:00,14:00,,,2024-03-21,Thu,660
80,DRM5,STN9,DRM5->STN9,3/21/2024 23:59,3/21/2024,11:30,13:00,3/21/2024,15:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,11:00-14:00,,11:00,14:00,,,2024-03-21,Thu,690
81,DRM5,STN9,DRM5->STN9,3/21/2024 23:59,3/21/2024,12:00,13:30,3/21/2024,16:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,11:00-14:00,,11:00,14:00,,,2024-03-21,Thu,720
82,DRM5,STN9,DRM5->STN9,3/22/2024 23:59,3/22/2024,11:00,12:30,3/22/2024,15:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,11:00-14:00,,11:00,14:00,,,2024-03-22,Fri,660
83,DRM5,STN9,DRM5->STN9,3/22/2024 23:59,3/22/2024,11:30,13:00,3/22/2024,15:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,11:00-14:00,,11:00,14:00,,,2024-03-22,Fri,690
84,DRM5,STN9,DRM5->STN9,3/22/2024 23:59,3/22/2024,12:00,13:30,3/22/2024,16:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,11:00-14:00,,11:00,14:00,,,2024-03-22,Fri,720
85,DRM5,STN9,DRM5->STN9,3/23/2024 23:59,3/23/2024,11:00,12:30,3/23/2024,15:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,11:00-14:00,,11:00,14:00,,,2024-03-23,Sat,660
86,DRM5,STN9,DRM5->STN9,3/23/2024 23:59,3/23/2024,11:30,13:00,3/23/2024,15:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,11:00-14:00,,11:00,14:00,,,2024-03-23,Sat,690
87,DRM5,STN9,DRM5->STN9,3/23/2024 23:59,3/23/2024,12:00,13:30,3/23/2024,16:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,11:00-14:00,,11:00,14:00,,,2024-03-23,Sat,720
88,DRM5,STN9,DRM5->STN9,3/24/2024 23:59,3/24/2024,11:00,12:30,3/24/2024,15:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,11:00-14:00,,11:00,14:00,,,2024-03-24,Sun,660
89,DRM5,STN9,DRM5->STN9,3/24/2024 23:59,3/24/2024,12:00,13:30,3/24/2024,16:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,11:00-14:00,,11:00,14:00,,,2024-03-24,Sun,720
90,DLU2,EMA1,DLU2->EMA1,3/19/2024 23:59,3/19/2024,7:00,8:30,3/19/2024,11:09,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,0:00-9:00,,0:00,9:00,,,2024-03-19,Tue,420
91,DLU2,EMA1,DLU2->EMA1,3/20/2024 23:59,3/20/2024,7:00,8:30,3/20/2024,11:09,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,0:00-9:00,,0:00,9:00,,,2024-03-20,Wed,420
92,DLU2,EMA1,DLU2->EMA1,3/21/2024 23:59,3/21/2024,7:00,8:30,3/21/2024,11:09,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,0:00-9:00,,0:00,9:00,,,2024-03-21,Thu,420
93,DLU2,EMA1,DLU2->EMA1,3/22/2024 23:59,3/22/2024,7:00,8:30,3/22/2024,11:09,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,0:00-9:00,,0:00,9:00,,,2024-03-22,Fri,420
94,DLU2,EMA1,DLU2->EMA1,3/23/2024 23:59,3/23/2024,7:00,8:30,3/23/2024,11:09,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,0:00-9:00,,0:00,9:00,,,2024-03-23,Sat,420
95,DLU2,EMA1,DLU2->EMA1,3/24/2024 23:59,3/24/2024,7:00,8:30,3/24/2024,11:09,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,0:00-9:00,,0:00,9:00,,,2024-03-24,Sun,420
96,DLS4,EMA1,DLS4->EMA1,3/18/2024 23:59,3/18/2024,10:30,12:00,3/18/2024,14:26,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-18,Mon,630
97,DLS4,EMA1,DLS4->EMA1,3/18/2024 23:59,3/18/2024,13:00,14:30,3/18/2024,16:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-18,Mon,780
98,DLS4,EMA1,DLS4->EMA1,3/19/2024 23:59,3/19/2024,10:00,11:30,3/19/2024,13:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-19,Tue,600
99,DLS4,EMA1,DLS4->EMA1,3/19/2024 23:59,3/19/2024,10:30,12:00,3/19/2024,14:26,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-19,Tue,630
100,DLS4,EMA1,DLS4->EMA1,3/19/2024 23:59,3/19/2024,12:00,13:30,3/19/2024,15:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-19,Tue,720
101,DLS4,EMA1,DLS4->EMA1,3/19/2024 23:59,3/19/2024,13:00,14:30,3/19/2024,16:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-19,Tue,780
102,DLS4,EMA1,DLS4->EMA1,3/20/2024 23:59,3/20/2024,8:30,10:00,3/20/2024,12:26,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-20,Wed,510
103,DLS4,EMA1,DLS4->EMA1,3/20/2024 23:59,3/20/2024,11:00,12:30,3/20/2024,14:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-20,Wed,660
104,DLS4,EMA1,DLS4->EMA1,3/20/2024 23:59,3/20/2024,11:30,13:00,3/20/2024,15:26,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-20,Wed,690
105,DLS4,EMA1,DLS4->EMA1,3/22/2024 23:59,3/22/2024,9:00,10:30,3/22/2024,12:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-22,Fri,540
106,DLS4,EMA1,DLS4->EMA1,3/22/2024 23:59,3/22/2024,12:00,13:30,3/22/2024,15:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-22,Fri,720
107,DLS4,EMA1,DLS4->EMA1,3/22/2024 23:59,3/22/2024,12:30,14:00,3/22/2024,16:26,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-22,Fri,750
108,DLS4,EMA1,DLS4->EMA1,3/23/2024 23:59,3/23/2024,10:00,11:30,3/23/2024,13:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-23,Sat,600
109,DLS4,EMA1,DLS4->EMA1,3/23/2024 23:59,3/23/2024,11:00,12:30,3/23/2024,14:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-23,Sat,660
110,DLS4,EMA1,DLS4->EMA1,3/23/2024 23:59,3/23/2024,11:30,13:00,3/23/2024,15:26,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-23,Sat,690
111,DLS4,EMA1,DLS4->EMA1,3/24/2024 23:59,3/24/2024,9:00,10:30,3/24/2024,12:56,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-24,Sun,540
112,DLS4,EMA1,DLS4->EMA1,3/24/2024 23:59,3/24/2024,10:30,12:00,3/24/2024,14:26,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,2:00-15:00,8:00-17:00,2:00,15:00,8:00,17:00,2024-03-24,Sun,630
113,DXP1,BRS1,DXP1->BRS1,3/18/2024 23:59,3/18/2024,2:00,3:30,3/18/2024,7:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-18,Mon,120
114,DXP1,BRS1,DXP1->BRS1,3/18/2024 23:59,3/18/2024,4:30,6:00,3/18/2024,9:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-18,Mon,270
115,DXP1,BRS1,DXP1->BRS1,3/18/2024 23:59,3/18/2024,14:00,15:30,3/18/2024,19:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,14:00-15:00,7:00-18:00,14:00,15:00,7:00,18:00,2024-03-18,Mon,840
116,DXP1,BRS1,DXP1->BRS1,3/19/2024 23:59,3/19/2024,2:00,3:30,3/19/2024,7:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-19,Tue,120
117,DXP1,BRS1,DXP1->BRS1,3/19/2024 23:59,3/19/2024,3:30,5:00,3/19/2024,8:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-19,Tue,210
118,DXP1,BRS1,DXP1->BRS1,3/19/2024 23:59,3/19/2024,5:30,7:00,3/19/2024,10:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,0:00-8:00,,0:00,8:00,,,2024-03-19,Tue,330
119,DXP1,BRS1,DXP1->BRS1,3/20/2024 23:59,3/20/2024,2:00,3:30,3/20/2024,7:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-20,Wed,120
120,DXP1,BRS1,DXP1->BRS1,3/20/2024 23:59,3/20/2024,4:00,5:30,3/20/2024,9:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-20,Wed,240
121,DXP1,BRS1,DXP1->BRS1,3/20/2024 23:59,3/20/2024,5:30,7:00,3/20/2024,10:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,0:00-8:00,,0:00,8:00,,,2024-03-20,Wed,330
122,DXP1,BRS1,DXP1->BRS1,3/20/2024 23:59,3/20/2024,6:30,8:00,3/20/2024,11:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,0:00-8:00,,0:00,8:00,,,2024-03-20,Wed,390
123,DXP1,BRS1,DXP1->BRS1,3/21/2024 23:59,3/21/2024,2:00,3:30,3/21/2024,7:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-21,Thu,120
124,DXP1,BRS1,DXP1->BRS1,3/21/2024 23:59,3/21/2024,2:30,4:00,3/21/2024,7:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-21,Thu,150
125,DXP1,BRS1,DXP1->BRS1,3/21/2024 23:59,3/21/2024,4:30,6:00,3/21/2024,9:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-21,Thu,270
126,DXP1,BRS1,DXP1->BRS1,3/21/2024 23:59,3/21/2024,6:30,8:00,3/21/2024,11:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,0:00-8:00,,0:00,8:00,,,2024-03-21,Thu,390
127,DXP1,BRS1,DXP1->BRS1,3/22/2024 23:59,3/22/2024,2:00,3:30,3/22/2024,7:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-22,Fri,120
128,DXP1,BRS1,DXP1->BRS1,3/22/2024 23:59,3/22/2024,4:30,6:00,3/22/2024,9:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-22,Fri,270
129,DXP1,BRS1,DXP1->BRS1,3/22/2024 23:59,3/22/2024,6:30,8:00,3/22/2024,11:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,0:00-8:00,,0:00,8:00,,,2024-03-22,Fri,390
130,DXP1,BRS1,DXP1->BRS1,3/23/2024 23:59,3/23/2024,2:30,4:00,3/23/2024,7:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-23,Sat,150
131,DXP1,BRS1,DXP1->BRS1,3/23/2024 23:59,3/23/2024,3:30,5:00,3/23/2024,8:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-23,Sat,210
132,DXP1,BRS1,DXP1->BRS1,3/23/2024 23:59,3/23/2024,4:30,6:00,3/23/2024,9:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-23,Sat,270
133,DXP1,BRS1,DXP1->BRS1,3/24/2024 23:59,3/24/2024,2:30,4:00,3/24/2024,7:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-24,Sun,150
134,DXP1,BRS1,DXP1->BRS1,3/24/2024 23:59,3/24/2024,4:30,6:00,3/24/2024,9:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,0:00-8:00,0:00-5:00,0:00,8:00,0:00,5:00,2024-03-24,Sun,270
135,DXP1,BRS1,DXP1->BRS1,3/24/2024 23:59,3/24/2024,6:30,8:00,3/24/2024,11:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,0:00-8:00,,0:00,8:00,,,2024-03-24,Sun,390
136,DXP1,BRS1,DXP1->BRS1,3/24/2024 23:59,3/24/2024,14:00,15:30,3/24/2024,19:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,14:00-15:00,7:00-18:00,14:00,15:00,7:00,18:00,2024-03-24,Sun,840
137,DRM4,LCY3,DRM4->LCY3,3/18/2024 23:59,3/18/2024,12:00,13:30,3/18/2024,14:52,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,12:00-21:00,,12:00,21:00,,,2024-03-18,Mon,720
138,DRM4,LCY3,DRM4->LCY3,3/18/2024 23:59,3/18/2024,12:30,14:00,3/18/2024,15:22,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,12:00-21:00,,12:00,21:00,,,2024-03-18,Mon,750
139,DNG2,MAN2,DNG2->MAN2,3/18/2024 23:59,3/18/2024,5:30,7:00,3/18/2024,9:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,5:00-8:00,,5:00,8:00,,,2024-03-18,Mon,330
140,DNG2,MAN2,DNG2->MAN2,3/18/2024 23:59,3/18/2024,7:00,8:30,3/18/2024,11:18,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,5:00-8:00,,5:00,8:00,,,2024-03-18,Mon,420
141,DNG2,MAN2,DNG2->MAN2,3/18/2024 23:59,3/18/2024,21:30,23:00,3/19/2024,1:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,20:00-22:00,,20:00,22:00,,,2024-03-18,Mon,1290
142,DNG2,MAN2,DNG2->MAN2,3/18/2024 23:59,3/18/2024,21:30,23:00,3/19/2024,1:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,20:00-22:00,,20:00,22:00,,,2024-03-18,Mon,1290
143,DNG2,MAN2,DNG2->MAN2,3/19/2024 23:59,3/19/2024,21:30,23:00,3/20/2024,1:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,20:00-22:00,,20:00,22:00,,,2024-03-19,Tue,1290
144,DNG2,MAN2,DNG2->MAN2,3/20/2024 23:59,3/20/2024,21:30,23:00,3/21/2024,1:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,20:00-22:00,,20:00,22:00,,,2024-03-20,Wed,1290
145,DNG2,MAN2,DNG2->MAN2,3/21/2024 23:59,3/21/2024,21:30,23:00,3/22/2024,1:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,20:00-22:00,,20:00,22:00,,,2024-03-21,Thu,1290
146,DNG2,MAN2,DNG2->MAN2,3/22/2024 23:59,3/22/2024,21:30,23:00,3/23/2024,1:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,20:00-22:00,,20:00,22:00,,,2024-03-22,Fri,1290
147,DNG2,MAN2,DNG2->MAN2,3/23/2024 23:59,3/23/2024,21:30,23:00,3/24/2024,1:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,20:00-22:00,,20:00,22:00,,,2024-03-23,Sat,1290
148,DXM3,MME2,DXM3->MME2,3/18/2024 23:59,3/18/2024,18:00,19:30,3/18/2024,23:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,18:00-22:00,,18:00,22:00,,,2024-03-18,Mon,1080
149,DXM3,MME2,DXM3->MME2,3/18/2024 23:59,3/18/2024,19:00,20:30,3/19/2024,0:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,18:00-22:00,,18:00,22:00,,,2024-03-18,Mon,1140
150,DSN1,BRS2,DSN1->BRS2,3/18/2024 23:59,3/18/2024,18:00,19:30,3/18/2024,20:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,18:00-20:00,7:00-18:00,18:00,20:00,7:00,18:00,2024-03-18,Mon,1080
151,DSN1,BRS2,DSN1->BRS2,3/18/2024 23:59,3/18/2024,19:00,20:30,3/18/2024,21:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,18:00-20:00,,18:00,20:00,,,2024-03-18,Mon,1140
152,DSN1,BRS2,DSN1->BRS2,3/19/2024 23:59,3/19/2024,19:30,21:00,3/19/2024,21:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,18:00-20:00,,18:00,20:00,,,2024-03-19,Tue,1170
153,DSN1,BRS2,DSN1->BRS2,3/20/2024 23:59,3/20/2024,18:00,19:30,3/20/2024,20:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,18:00-20:00,7:00-18:00,18:00,20:00,7:00,18:00,2024-03-20,Wed,1080
154,DSN1,BRS2,DSN1->BRS2,3/21/2024 23:59,3/21/2024,19:30,21:00,3/21/2024,21:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,18:00-20:00,,18:00,20:00,,,2024-03-21,Thu,1170
155,DSN1,BRS2,DSN1->BRS2,3/22/2024 23:59,3/22/2024,18:00,19:30,3/22/2024,20:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,18:00-20:00,7:00-18:00,18:00,20:00,7:00,18:00,2024-03-22,Fri,1080
156,DSN1,BRS2,DSN1->BRS2,3/22/2024 23:59,3/22/2024,19:30,21:00,3/22/2024,21:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,18:00-20:00,,18:00,20:00,,,2024-03-22,Fri,1170
157,DSN1,BRS2,DSN1->BRS2,3/22/2024 23:59,3/22/2024,21:00,22:30,3/22/2024,23:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,,,,,,,2024-03-22,Fri,1260
158,DSN1,BRS2,DSN1->BRS2,3/23/2024 23:59,3/23/2024,18:00,19:30,3/23/2024,20:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,18:00-20:00,7:00-18:00,18:00,20:00,7:00,18:00,2024-03-23,Sat,1080
159,DSN1,BRS2,DSN1->BRS2,3/24/2024 23:59,3/24/2024,19:00,20:30,3/24/2024,21:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,18:00-20:00,,18:00,20:00,,,2024-03-24,Sun,1140
160,DSN1,BRS2,DSN1->BRS2,3/24/2024 23:59,3/24/2024,21:00,22:30,3/24/2024,23:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,,,,,,,2024-03-24,Sun,1260
161,DXM3,DSA6,DXM3->DSA6,3/19/2024 23:59,3/19/2024,18:00,19:30,3/19/2024,20:57,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,18:00-22:00,8:00-18:00,18:00,22:00,8:00,18:00,2024-03-19,Tue,1080
162,DXM3,DSA6,DXM3->DSA6,3/20/2024 23:59,3/20/2024,18:00,19:30,3/20/2024,20:57,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,18:00-22:00,8:00-18:00,18:00,22:00,8:00,18:00,2024-03-20,Wed,1080
163,DXM3,DSA6,DXM3->DSA6,3/20/2024 23:59,3/20/2024,19:00,20:30,3/20/2024,21:57,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,18:00-22:00,19:00-22:00,18:00,22:00,19:00,22:00,2024-03-20,Wed,1140
